sku,date,volume,segment,base_price,month,day_of_week,day_of_month,week_of_year,holiday,promotion,special_event,is_holiday,is_promotion,promotion_depth,days_until_holiday,days_since_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,price,avg_historical_volume
SKU_10,2022-10-31,104,year_round,100.0,10,0,31,44,0,0,1,0,0,0.0,24,56,-0.8660254037844386,0.5000000000000001,0.0,1.0,93.2604458555205,130.5191780821918
SKU_10,2022-11-01,105,year_round,100.0,11,1,1,44,0,0,0,0,0,0.0,23,57,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,106.95634281417897,130.5191780821918
SKU_10,2022-11-02,95,year_round,100.0,11,2,2,44,0,0,0,0,0,0.0,22,58,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,90.85155915820455,130.5191780821918
SKU_10,2022-11-03,114,year_round,100.0,11,3,3,44,0,1,0,0,1,0.32132235428102374,21,59,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,105.31321664523921,130.5191780821918
SKU_10,2022-11-04,105,year_round,100.0,11,4,4,44,0,0,0,0,0,0.0,20,60,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,94.88518414132639,130.5191780821918
SKU_10,2022-11-05,128,year_round,100.0,11,5,5,44,0,0,0,0,0,0.0,19,61,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,90.398602463434,130.5191780821918
SKU_10,2022-11-06,135,year_round,100.0,11,6,6,44,0,0,0,0,0,0.0,18,62,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,105.72431547303746,130.5191780821918
SKU_10,2022-11-07,115,year_round,100.0,11,0,7,45,0,0,0,0,0,0.0,17,63,-0.5000000000000004,0.8660254037844384,0.0,1.0,97.8550546735585,130.5191780821918
SKU_10,2022-11-08,115,year_round,100.0,11,1,8,45,0,0,0,0,0,0.0,16,64,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,99.60224948704312,130.5191780821918
SKU_10,2022-11-09,115,year_round,100.0,11,2,9,45,0,1,0,0,1,0.3616812263134801,15,65,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,102.65050417873,130.5191780821918
SKU_10,2022-11-10,107,year_round,100.0,11,3,10,45,0,0,0,0,0,0.0,14,66,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,93.39282376447909,130.5191780821918
SKU_10,2022-11-11,94,year_round,100.0,11,4,11,45,0,0,0,0,0,0.0,13,67,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,93.41710243629045,130.5191780821918
SKU_10,2022-11-12,159,year_round,100.0,11,5,12,45,0,0,0,0,0,0.0,12,68,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,100.33530074982144,130.5191780821918
SKU_10,2022-11-13,150,year_round,100.0,11,6,13,45,0,0,0,0,0,0.0,11,69,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,95.20112249249053,130.5191780821918
SKU_10,2022-11-14,129,year_round,100.0,11,0,14,46,0,0,0,0,0,0.0,10,70,-0.5000000000000004,0.8660254037844384,0.0,1.0,106.58803983571583,130.5191780821918
SKU_10,2022-11-15,102,year_round,100.0,11,1,15,46,0,1,0,0,1,0.19365178071054376,9,71,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,98.14386472174425,130.5191780821918
SKU_10,2022-11-16,119,year_round,100.0,11,2,16,46,0,0,0,0,0,0.0,8,72,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,98.36769715526121,130.5191780821918
SKU_10,2022-11-17,106,year_round,100.0,11,3,17,46,0,0,0,0,0,0.0,7,73,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,109.94333747154501,130.5191780821918
SKU_10,2022-11-18,105,year_round,100.0,11,4,18,46,0,0,0,0,0,0.0,6,74,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,98.48907221931027,130.5191780821918
SKU_10,2022-11-19,147,year_round,100.0,11,5,19,46,0,0,0,0,0,0.0,5,75,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,101.45702211600715,130.5191780821918
SKU_10,2022-11-20,154,year_round,100.0,11,6,20,46,0,0,0,0,0,0.0,4,76,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,108.97949126935542,130.5191780821918
SKU_10,2022-11-21,99,year_round,100.0,11,0,21,47,0,0,0,0,0,0.0,3,77,-0.5000000000000004,0.8660254037844384,0.0,1.0,99.89202274642683,130.5191780821918
SKU_10,2022-11-22,114,year_round,100.0,11,1,22,47,0,0,0,0,0,0.0,2,78,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,94.58963143292034,130.5191780821918
SKU_10,2022-11-23,118,year_round,100.0,11,2,23,47,0,0,0,0,0,0.0,1,79,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,97.98771486361318,130.5191780821918
SKU_10,2022-11-24,128,year_round,100.0,11,3,24,47,1,0,0,1,0,0.0,31,80,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,96.57719600507528,130.5191780821918
SKU_10,2022-11-25,120,year_round,100.0,11,4,25,47,0,0,0,0,0,0.0,30,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,91.02642424349449,130.5191780821918
SKU_10,2022-11-26,162,year_round,100.0,11,5,26,47,0,0,0,0,0,0.0,29,2,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,94.09994978254139,130.5191780821918
SKU_10,2022-11-27,135,year_round,100.0,11,6,27,47,0,0,0,0,0,0.0,28,3,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,109.18685139715261,130.5191780821918
SKU_10,2022-11-28,114,year_round,100.0,11,0,28,48,0,0,0,0,0,0.0,27,4,-0.5000000000000004,0.8660254037844384,0.0,1.0,91.14064647948128,130.5191780821918
SKU_10,2022-11-29,103,year_round,100.0,11,1,29,48,0,0,1,0,0,0.0,26,5,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,100.95127979405984,130.5191780821918
SKU_10,2022-11-30,96,year_round,100.0,11,2,30,48,0,0,0,0,0,0.0,25,6,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,91.82292925988789,130.5191780821918
SKU_10,2022-12-01,117,year_round,100.0,12,3,1,48,0,0,0,0,0,0.0,24,7,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,93.45649053655556,130.5191780821918
SKU_10,2022-12-02,121,year_round,100.0,12,4,2,48,0,0,0,0,0,0.0,23,8,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,90.94968886240873,130.5191780821918
SKU_10,2022-12-03,161,year_round,100.0,12,5,3,48,0,0,0,0,0,0.0,22,9,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,106.83751559661663,130.5191780821918
SKU_10,2022-12-04,159,year_round,100.0,12,6,4,48,0,0,0,0,0,0.0,21,10,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,90.51752213272815,130.5191780821918
SKU_10,2022-12-05,120,year_round,100.0,12,0,5,49,0,0,0,0,0,0.0,20,11,-2.4492935982947064e-16,1.0,0.0,1.0,101.56157236478154,130.5191780821918
SKU_10,2022-12-06,116,year_round,100.0,12,1,6,49,0,0,0,0,0,0.0,19,12,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,101.64750516342174,130.5191780821918
SKU_10,2022-12-07,116,year_round,100.0,12,2,7,49,0,0,0,0,0,0.0,18,13,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,92.83939299686106,130.5191780821918
SKU_10,2022-12-08,119,year_round,100.0,12,3,8,49,0,0,0,0,0,0.0,17,14,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,108.78032404553704,130.5191780821918
SKU_10,2022-12-09,122,year_round,100.0,12,4,9,49,0,0,0,0,0,0.0,16,15,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,97.54724380741435,130.5191780821918
SKU_10,2022-12-10,159,year_round,100.0,12,5,10,49,0,0,0,0,0,0.0,15,16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,103.21240346145943,130.5191780821918
SKU_10,2022-12-11,139,year_round,100.0,12,6,11,49,0,0,0,0,0,0.0,14,17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,102.4456798908844,130.5191780821918
SKU_10,2022-12-12,128,year_round,100.0,12,0,12,50,0,0,0,0,0,0.0,13,18,-2.4492935982947064e-16,1.0,0.0,1.0,101.14549562361235,130.5191780821918
SKU_10,2022-12-13,126,year_round,100.0,12,1,13,50,0,0,0,0,0,0.0,12,19,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,98.56464525206484,130.5191780821918
SKU_10,2022-12-14,122,year_round,100.0,12,2,14,50,0,0,0,0,0,0.0,11,20,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,94.75579619388392,130.5191780821918
SKU_10,2022-12-15,116,year_round,100.0,12,3,15,50,0,0,0,0,0,0.0,10,21,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,98.70009514513531,130.5191780821918
SKU_10,2022-12-16,121,year_round,100.0,12,4,16,50,0,0,0,0,0,0.0,9,22,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,104.6392342377552,130.5191780821918
SKU_10,2022-12-17,162,year_round,100.0,12,5,17,50,0,0,0,0,0,0.0,8,23,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,96.08862325114289,130.5191780821918
SKU_10,2022-12-18,150,year_round,100.0,12,6,18,50,0,0,0,0,0,0.0,7,24,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,101.17341903962974,130.5191780821918
SKU_10,2022-12-19,126,year_round,100.0,12,0,19,51,0,0,0,0,0,0.0,6,25,-2.4492935982947064e-16,1.0,0.0,1.0,90.4083463059164,130.5191780821918
SKU_10,2022-12-20,116,year_round,100.0,12,1,20,51,0,0,0,0,0,0.0,5,26,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,103.58753423375104,130.5191780821918
SKU_10,2022-12-21,137,year_round,100.0,12,2,21,51,0,0,0,0,0,0.0,4,27,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,106.84424164820412,130.5191780821918
SKU_10,2022-12-22,110,year_round,100.0,12,3,22,51,0,0,0,0,0,0.0,3,28,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,96.7241337461764,130.5191780821918
SKU_10,2022-12-23,112,year_round,100.0,12,4,23,51,0,0,0,0,0,0.0,2,29,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,96.75188156348243,130.5191780821918
SKU_10,2022-12-24,124,year_round,100.0,12,5,24,51,0,1,0,0,1,0.22947667102890607,1,30,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,96.36916799109807,130.5191780821918
SKU_10,2022-12-25,137,year_round,100.0,12,6,25,51,1,0,0,1,0,0.0,7,31,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,103.59196775907178,130.5191780821918
SKU_10,2022-12-26,138,year_round,100.0,12,0,26,52,0,0,0,0,0,0.0,6,1,-2.4492935982947064e-16,1.0,0.0,1.0,96.90504250707063,130.5191780821918
SKU_10,2022-12-27,132,year_round,100.0,12,1,27,52,0,0,0,0,0,0.0,5,2,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,101.02745034572966,130.5191780821918
SKU_10,2022-12-28,110,year_round,100.0,12,2,28,52,0,0,0,0,0,0.0,4,3,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,93.48587489171557,130.5191780821918
SKU_10,2022-12-29,118,year_round,100.0,12,3,29,52,0,0,1,0,0,0.0,3,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,95.57821583296568,130.5191780821918
SKU_10,2022-12-30,136,year_round,100.0,12,4,30,52,0,0,0,0,0,0.0,2,5,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,94.58593859992531,130.5191780821918
SKU_10,2022-12-31,172,year_round,100.0,12,5,31,52,0,1,0,0,1,0.12969061781522356,1,6,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,102.46851738156253,130.5191780821918
SKU_10,2023-01-01,169,year_round,100.0,1,6,1,52,1,0,0,1,0,0.0,148,7,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,92.78798789533414,130.5191780821918
SKU_10,2023-01-02,110,year_round,100.0,1,0,2,1,0,0,0,0,0,0.0,147,1,0.49999999999999994,0.8660254037844387,0.0,1.0,97.94834828896126,130.5191780821918
SKU_10,2023-01-03,147,year_round,100.0,1,1,3,1,0,0,0,0,0,0.0,146,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,99.67082244820652,130.5191780821918
SKU_10,2023-01-04,102,year_round,100.0,1,2,4,1,0,0,0,0,0,0.0,145,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,95.24962503693592,130.5191780821918
SKU_10,2023-01-05,112,year_round,100.0,1,3,5,1,0,1,0,0,1,0.2779236165996364,144,4,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,100.66868526554427,130.5191780821918
SKU_10,2023-01-06,126,year_round,100.0,1,4,6,1,0,0,0,0,0,0.0,143,5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,103.89452279523148,130.5191780821918
SKU_10,2023-01-07,152,year_round,100.0,1,5,7,1,0,0,0,0,0,0.0,142,6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,108.52256729383143,130.5191780821918
SKU_10,2023-01-08,191,year_round,100.0,1,6,8,1,0,0,0,0,0,0.0,141,7,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,108.77065400691322,130.5191780821918
SKU_10,2023-01-09,126,year_round,100.0,1,0,9,2,0,0,0,0,0,0.0,140,8,0.49999999999999994,0.8660254037844387,0.0,1.0,97.16243828567777,130.5191780821918
SKU_10,2023-01-10,124,year_round,100.0,1,1,10,2,0,0,0,0,0,0.0,139,9,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,97.12687163925318,130.5191780821918
SKU_10,2023-01-11,145,year_round,100.0,1,2,11,2,0,0,0,0,0,0.0,138,10,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,104.54880021459769,130.5191780821918
SKU_10,2023-01-12,140,year_round,100.0,1,3,12,2,0,0,0,0,0,0.0,137,11,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,98.72039813569329,130.5191780821918
SKU_10,2023-01-13,152,year_round,100.0,1,4,13,2,0,0,0,0,0,0.0,136,12,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,98.687203117647,130.5191780821918
SKU_10,2023-01-14,141,year_round,100.0,1,5,14,2,0,0,0,0,0,0.0,135,13,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,90.77536512118203,130.5191780821918
SKU_10,2023-01-15,170,year_round,100.0,1,6,15,2,0,0,0,0,0,0.0,134,14,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,96.97261629304889,130.5191780821918
SKU_10,2023-01-16,127,year_round,100.0,1,0,16,3,0,0,0,0,0,0.0,133,15,0.49999999999999994,0.8660254037844387,0.0,1.0,103.08194216742459,130.5191780821918
SKU_10,2023-01-17,147,year_round,100.0,1,1,17,3,0,0,0,0,0,0.0,132,16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,101.17800122480867,130.5191780821918
SKU_10,2023-01-18,109,year_round,100.0,1,2,18,3,0,0,0,0,0,0.0,131,17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,103.83451971440098,130.5191780821918
SKU_10,2023-01-19,130,year_round,100.0,1,3,19,3,0,0,0,0,0,0.0,130,18,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,90.60947098796578,130.5191780821918
SKU_10,2023-01-20,150,year_round,100.0,1,4,20,3,0,0,0,0,0,0.0,129,19,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,100.95644820877101,130.5191780821918
SKU_10,2023-01-21,146,year_round,100.0,1,5,21,3,0,0,0,0,0,0.0,128,20,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,103.01496534713743,130.5191780821918
SKU_10,2023-01-22,124,year_round,100.0,1,6,22,3,0,0,0,0,0,0.0,127,21,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,102.50579475005802,130.5191780821918
SKU_10,2023-01-23,134,year_round,100.0,1,0,23,4,0,0,0,0,0,0.0,126,22,0.49999999999999994,0.8660254037844387,0.0,1.0,105.73014690326691,130.5191780821918
SKU_10,2023-01-24,146,year_round,100.0,1,1,24,4,0,0,0,0,0,0.0,125,23,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,93.41696358284466,130.5191780821918
SKU_10,2023-01-25,110,year_round,100.0,1,2,25,4,0,1,0,0,1,0.2414698458323662,124,24,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,93.1162783983091,130.5191780821918
SKU_10,2023-01-26,120,year_round,100.0,1,3,26,4,0,0,0,0,0,0.0,123,25,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,96.99702086875422,130.5191780821918
SKU_10,2023-01-27,139,year_round,100.0,1,4,27,4,0,0,0,0,0,0.0,122,26,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,106.17644334317279,130.5191780821918
SKU_10,2023-01-28,151,year_round,100.0,1,5,28,4,0,0,0,0,0,0.0,121,27,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,96.74428576189976,130.5191780821918
SKU_10,2023-01-29,178,year_round,100.0,1,6,29,4,0,0,0,0,0,0.0,120,28,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,90.48221780569918,130.5191780821918
SKU_10,2023-01-30,136,year_round,100.0,1,0,30,5,0,0,0,0,0,0.0,119,29,0.49999999999999994,0.8660254037844387,0.0,1.0,109.45867328652892,130.5191780821918
SKU_10,2023-01-31,131,year_round,100.0,1,1,31,5,0,0,0,0,0,0.0,118,30,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,100.55326871661134,130.5191780821918
SKU_10,2023-02-01,133,year_round,100.0,2,2,1,5,0,0,0,0,0,0.0,117,31,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,104.7822333436276,130.5191780821918
SKU_10,2023-02-02,151,year_round,100.0,2,3,2,5,0,0,0,0,0,0.0,116,32,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,99.41746882156535,130.5191780821918
SKU_10,2023-02-03,157,year_round,100.0,2,4,3,5,0,0,0,0,0,0.0,115,33,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,106.64290478335663,130.5191780821918
SKU_10,2023-02-04,195,year_round,100.0,2,5,4,5,0,1,0,0,1,0.15066849277176778,114,34,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,101.15617579873569,130.5191780821918
SKU_10,2023-02-05,209,year_round,100.0,2,6,5,5,0,0,0,0,0,0.0,113,35,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,97.85558057756414,130.5191780821918
SKU_10,2023-02-06,138,year_round,100.0,2,0,6,6,0,0,0,0,0,0.0,112,36,0.8660254037844386,0.5000000000000001,0.0,1.0,101.76340759993529,130.5191780821918
SKU_10,2023-02-07,134,year_round,100.0,2,1,7,6,0,0,0,0,0,0.0,111,37,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,91.60027086946656,130.5191780821918
SKU_10,2023-02-08,134,year_round,100.0,2,2,8,6,0,0,0,0,0,0.0,110,38,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,90.04740452886841,130.5191780821918
SKU_10,2023-02-09,143,year_round,100.0,2,3,9,6,0,0,0,0,0,0.0,109,39,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,100.2387018587226,130.5191780821918
SKU_10,2023-02-10,145,year_round,100.0,2,4,10,6,0,0,1,0,0,0.0,108,40,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,102.74707171533299,130.5191780821918
SKU_10,2023-02-11,202,year_round,100.0,2,5,11,6,0,0,0,0,0,0.0,107,41,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,92.75797347997525,130.5191780821918
SKU_10,2023-02-12,186,year_round,100.0,2,6,12,6,0,0,0,0,0,0.0,106,42,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,96.7666167610908,130.5191780821918
SKU_10,2023-02-13,131,year_round,100.0,2,0,13,7,0,0,0,0,0,0.0,105,43,0.8660254037844386,0.5000000000000001,0.0,1.0,108.30646196082003,130.5191780821918
SKU_10,2023-02-14,136,year_round,100.0,2,1,14,7,0,0,1,0,0,0.0,104,44,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,105.73066744518466,130.5191780821918
SKU_10,2023-02-15,123,year_round,100.0,2,2,15,7,0,0,0,0,0,0.0,103,45,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,94.6906916133623,130.5191780821918
SKU_10,2023-02-16,155,year_round,100.0,2,3,16,7,0,0,0,0,0,0.0,102,46,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,107.0688599404183,130.5191780821918
SKU_10,2023-02-17,151,year_round,100.0,2,4,17,7,0,0,0,0,0,0.0,101,47,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,106.25081376307956,130.5191780821918
SKU_10,2023-02-18,190,year_round,100.0,2,5,18,7,0,0,0,0,0,0.0,100,48,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,94.21899650666127,130.5191780821918
SKU_10,2023-02-19,206,year_round,100.0,2,6,19,7,0,0,0,0,0,0.0,99,49,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,93.00101826741806,130.5191780821918
SKU_10,2023-02-20,130,year_round,100.0,2,0,20,8,0,0,0,0,0,0.0,98,50,0.8660254037844386,0.5000000000000001,0.0,1.0,109.77897887866402,130.5191780821918
SKU_10,2023-02-21,145,year_round,100.0,2,1,21,8,0,0,0,0,0,0.0,97,51,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,108.95255183299395,130.5191780821918
SKU_10,2023-02-22,107,year_round,100.0,2,2,22,8,0,0,0,0,0,0.0,96,52,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,93.01026273369365,130.5191780821918
SKU_10,2023-02-23,129,year_round,100.0,2,3,23,8,0,0,0,0,0,0.0,95,53,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,107.82917353922716,130.5191780821918
SKU_10,2023-02-24,151,year_round,100.0,2,4,24,8,0,0,0,0,0,0.0,94,54,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,94.5997505574866,130.5191780821918
SKU_10,2023-02-25,174,year_round,100.0,2,5,25,8,0,0,1,0,0,0.0,93,55,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,102.39608490089114,130.5191780821918
SKU_10,2023-02-26,171,year_round,100.0,2,6,26,8,0,1,0,0,1,0.22005498864946024,92,56,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,98.00813944785286,130.5191780821918
SKU_10,2023-02-27,177,year_round,100.0,2,0,27,9,0,0,0,0,0,0.0,91,57,0.8660254037844386,0.5000000000000001,0.0,1.0,93.82566583548453,130.5191780821918
SKU_10,2023-02-28,144,year_round,100.0,2,1,28,9,0,0,0,0,0,0.0,90,58,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,101.84121694576713,130.5191780821918
SKU_10,2023-03-01,131,year_round,100.0,3,2,1,9,0,0,0,0,0,0.0,89,59,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,108.93247651424065,130.5191780821918
SKU_10,2023-03-02,153,year_round,100.0,3,3,2,9,0,0,0,0,0,0.0,88,60,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,99.30708765923576,130.5191780821918
SKU_10,2023-03-03,136,year_round,100.0,3,4,3,9,0,0,0,0,0,0.0,87,61,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,101.98049297122387,130.5191780821918
SKU_10,2023-03-04,178,year_round,100.0,3,5,4,9,0,0,0,0,0,0.0,86,62,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,108.75740676934575,130.5191780821918
SKU_10,2023-03-05,182,year_round,100.0,3,6,5,9,0,0,0,0,0,0.0,85,63,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,107.09562037388743,130.5191780821918
SKU_10,2023-03-06,147,year_round,100.0,3,0,6,10,0,0,0,0,0,0.0,84,64,1.0,6.123233995736766e-17,0.0,1.0,103.09954281405867,130.5191780821918
SKU_10,2023-03-07,160,year_round,100.0,3,1,7,10,0,0,0,0,0,0.0,83,65,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,105.97473374131559,130.5191780821918
SKU_10,2023-03-08,163,year_round,100.0,3,2,8,10,0,0,0,0,0,0.0,82,66,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,108.80382191283988,130.5191780821918
SKU_10,2023-03-09,155,year_round,100.0,3,3,9,10,0,0,0,0,0,0.0,81,67,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,91.97741710480362,130.5191780821918
SKU_10,2023-03-10,152,year_round,100.0,3,4,10,10,0,0,0,0,0,0.0,80,68,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,105.15237226391716,130.5191780821918
SKU_10,2023-03-11,194,year_round,100.0,3,5,11,10,0,0,0,0,0,0.0,79,69,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,92.84576998253092,130.5191780821918
SKU_10,2023-03-12,219,year_round,100.0,3,6,12,10,0,0,0,0,0,0.0,78,70,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,106.96105365406412,130.5191780821918
SKU_10,2023-03-13,152,year_round,100.0,3,0,13,11,0,0,0,0,0,0.0,77,71,1.0,6.123233995736766e-17,0.0,1.0,105.74759821797986,130.5191780821918
SKU_10,2023-03-14,146,year_round,100.0,3,1,14,11,0,0,0,0,0,0.0,76,72,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,90.29076126286401,130.5191780821918
SKU_10,2023-03-15,160,year_round,100.0,3,2,15,11,0,0,0,0,0,0.0,75,73,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,107.27643144433385,130.5191780821918
SKU_10,2023-03-16,114,year_round,100.0,3,3,16,11,0,0,0,0,0,0.0,74,74,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,101.38508553264496,130.5191780821918
SKU_10,2023-03-17,161,year_round,100.0,3,4,17,11,0,1,0,0,1,0.1244417644976788,73,75,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,108.02829238950582,130.5191780821918
